v1	I(D1)
3.073500000000073e-001	6.315521e-006
3.073600000000074e-001	6.317307e-006
3.073700000000074e-001	6.319095e-006
3.073800000000074e-001	6.320883e-006
3.073900000000074e-001	6.322671e-006
3.074000000000074e-001	6.324460e-006
3.074100000000074e-001	6.326249e-006
3.074200000000074e-001	6.328039e-006
3.074300000000074e-001	6.329829e-006
3.074400000000074e-001	6.331620e-006
3.074500000000074e-001	6.333411e-006
3.074600000000075e-001	6.335203e-006
3.074700000000075e-001	6.336995e-006
3.074800000000075e-001	6.338788e-006
3.074900000000075e-001	6.340581e-006
3.075000000000075e-001	6.342375e-006
3.075100000000075e-001	6.344169e-006
3.075200000000075e-001	6.345964e-006
3.075300000000075e-001	6.347760e-006
3.075400000000075e-001	6.349555e-006
3.075500000000075e-001	6.351352e-006
3.075600000000076e-001	6.353149e-006
3.075700000000076e-001	6.354946e-006
3.075800000000076e-001	6.356744e-006
3.075900000000076e-001	6.358543e-006
3.076000000000076e-001	6.360342e-006
3.076100000000076e-001	6.362141e-006
3.076200000000076e-001	6.363941e-006
3.076300000000076e-001	6.365741e-006
3.076400000000076e-001	6.367542e-006
3.076500000000076e-001	6.369344e-006
3.076600000000077e-001	6.371145e-006
3.076700000000077e-001	6.372948e-006
3.076800000000077e-001	6.374751e-006
3.076900000000077e-001	6.376555e-006
3.077000000000077e-001	6.378359e-006
3.077100000000077e-001	6.380163e-006
3.077200000000077e-001	6.381968e-006
3.077300000000077e-001	6.383774e-006
3.077400000000077e-001	6.385580e-006
3.077500000000077e-001	6.387386e-006
3.077600000000078e-001	6.389193e-006
3.077700000000078e-001	6.391001e-006
3.077800000000078e-001	6.392809e-006
3.077900000000078e-001	6.394618e-006
3.078000000000078e-001	6.396427e-006
3.078100000000078e-001	6.398236e-006
3.078200000000078e-001	6.400046e-006
3.078300000000078e-001	6.401857e-006
3.078400000000078e-001	6.403668e-006
3.078500000000078e-001	6.405480e-006
3.078600000000079e-001	6.407292e-006
3.078700000000079e-001	6.409105e-006
3.078800000000079e-001	6.410918e-006
3.078900000000079e-001	6.412732e-006
3.079000000000079e-001	6.414546e-006
3.079100000000079e-001	6.416361e-006
3.079200000000079e-001	6.418176e-006
3.079300000000079e-001	6.419992e-006
3.079400000000079e-001	6.421808e-006
3.079500000000079e-001	6.423625e-006
3.079600000000080e-001	6.425442e-006
3.079700000000080e-001	6.427260e-006
3.079800000000080e-001	6.429078e-006
3.079900000000080e-001	6.430897e-006
3.080000000000080e-001	6.432717e-006
3.080100000000080e-001	6.434537e-006
3.080200000000080e-001	6.436357e-006
3.080300000000080e-001	6.438178e-006
3.080400000000080e-001	6.439999e-006
3.080500000000080e-001	6.441821e-006
3.080600000000081e-001	6.443644e-006
3.080700000000081e-001	6.445467e-006
3.080800000000081e-001	6.447290e-006
3.080900000000081e-001	6.449114e-006
3.081000000000081e-001	6.450939e-006
3.081100000000081e-001	6.452764e-006
3.081200000000081e-001	6.454589e-006
3.081300000000081e-001	6.456416e-006
3.081400000000081e-001	6.458242e-006
3.081500000000081e-001	6.460069e-006
3.081600000000082e-001	6.461897e-006
3.081700000000082e-001	6.463725e-006
3.081800000000082e-001	6.465554e-006
3.081900000000082e-001	6.467383e-006
3.082000000000082e-001	6.469213e-006
3.082100000000082e-001	6.471043e-006
3.082200000000082e-001	6.472873e-006
3.082300000000082e-001	6.474705e-006
3.082400000000082e-001	6.476536e-006
3.082500000000082e-001	6.478369e-006
3.082600000000083e-001	6.480202e-006
3.082700000000083e-001	6.482035e-006
3.082800000000083e-001	6.483869e-006
3.082900000000083e-001	6.485703e-006
3.083000000000083e-001	6.487538e-006
3.083100000000083e-001	6.489373e-006
3.083200000000083e-001	6.491209e-006
3.083300000000083e-001	6.493046e-006
3.083400000000083e-001	6.494883e-006
3.083500000000083e-001	6.496720e-006
3.083600000000084e-001	6.498558e-006
3.083700000000084e-001	6.500397e-006
3.083800000000084e-001	6.502236e-006
3.083900000000084e-001	6.504075e-006
3.084000000000084e-001	6.505915e-006
3.084100000000084e-001	6.507756e-006
3.084200000000084e-001	6.509597e-006
3.084300000000084e-001	6.511439e-006
3.084400000000084e-001	6.513281e-006
3.084500000000084e-001	6.515123e-006
3.084600000000085e-001	6.516967e-006
3.084700000000085e-001	6.518811e-006
3.084800000000085e-001	6.520655e-006
3.084900000000085e-001	6.522499e-006
3.085000000000085e-001	6.524345e-006
3.085100000000085e-001	6.526191e-006
3.085200000000085e-001	6.528037e-006
3.085300000000085e-001	6.529884e-006
3.085400000000085e-001	6.531731e-006
3.085500000000085e-001	6.533579e-006
3.085600000000086e-001	6.535427e-006
3.085700000000086e-001	6.537276e-006
3.085800000000086e-001	6.539126e-006
3.085900000000086e-001	6.540976e-006
3.086000000000086e-001	6.542827e-006
3.086100000000086e-001	6.544677e-006
3.086200000000086e-001	6.546529e-006
3.086300000000086e-001	6.548381e-006
3.086400000000086e-001	6.550234e-006
3.086500000000086e-001	6.552087e-006
3.086600000000087e-001	6.553941e-006
3.086700000000087e-001	6.555795e-006
3.086800000000087e-001	6.557650e-006
3.086900000000087e-001	6.559505e-006
3.087000000000087e-001	6.561360e-006
3.087100000000087e-001	6.563217e-006
3.087200000000087e-001	6.565074e-006
3.087300000000087e-001	6.566931e-006
3.087400000000087e-001	6.568789e-006
3.087500000000087e-001	6.570647e-006
3.087600000000088e-001	6.572506e-006
3.087700000000088e-001	6.574366e-006
3.087800000000088e-001	6.576226e-006
3.087900000000088e-001	6.578086e-006
3.088000000000088e-001	6.579947e-006
3.088100000000088e-001	6.581809e-006
3.088200000000088e-001	6.583671e-006
3.088300000000088e-001	6.585533e-006
3.088400000000088e-001	6.587396e-006
3.088500000000088e-001	6.589260e-006
3.088600000000089e-001	6.591124e-006
3.088700000000089e-001	6.592989e-006
3.088800000000089e-001	6.594854e-006
3.088900000000089e-001	6.596720e-006
3.089000000000089e-001	6.598586e-006
3.089100000000089e-001	6.600453e-006
3.089200000000089e-001	6.602320e-006
3.089300000000089e-001	6.604188e-006
3.089400000000089e-001	6.606057e-006
3.089500000000089e-001	6.607926e-006
3.089600000000090e-001	6.609795e-006
3.089700000000090e-001	6.611665e-006
3.089800000000090e-001	6.613535e-006
3.089900000000090e-001	6.615407e-006
3.090000000000090e-001	6.617278e-006
3.090100000000090e-001	6.619150e-006
3.090200000000090e-001	6.621023e-006
3.090300000000090e-001	6.622896e-006
3.090400000000090e-001	6.624770e-006
3.090500000000090e-001	6.626644e-006
3.090600000000091e-001	6.628519e-006
3.090700000000091e-001	6.630394e-006
3.090800000000091e-001	6.632270e-006
3.090900000000091e-001	6.634146e-006
3.091000000000091e-001	6.636023e-006
3.091100000000091e-001	6.637900e-006
3.091200000000091e-001	6.639778e-006
3.091300000000091e-001	6.641657e-006
3.091400000000091e-001	6.643536e-006
3.091500000000091e-001	6.645415e-006
3.091600000000092e-001	6.647295e-006
3.091700000000092e-001	6.649176e-006
3.091800000000092e-001	6.651057e-006
3.091900000000092e-001	6.652939e-006
3.092000000000092e-001	6.654821e-006
3.092100000000092e-001	6.656704e-006
3.092200000000092e-001	6.658587e-006
3.092300000000092e-001	6.660471e-006
3.092400000000092e-001	6.662355e-006
3.092500000000092e-001	6.664240e-006
3.092600000000093e-001	6.666125e-006
3.092700000000093e-001	6.668011e-006
3.092800000000093e-001	6.669898e-006
3.092900000000093e-001	6.671784e-006
3.093000000000093e-001	6.673672e-006
3.093100000000093e-001	6.675560e-006
3.093200000000093e-001	6.677449e-006
3.093300000000093e-001	6.679338e-006
3.093400000000093e-001	6.681228e-006
3.093500000000093e-001	6.683118e-006
3.093600000000094e-001	6.685008e-006
3.093700000000094e-001	6.686900e-006
3.093800000000094e-001	6.688791e-006
3.093900000000094e-001	6.690684e-006
3.094000000000094e-001	6.692577e-006
3.094100000000094e-001	6.694470e-006
3.094200000000094e-001	6.696364e-006
3.094300000000094e-001	6.698258e-006
3.094400000000094e-001	6.700153e-006
3.094500000000094e-001	6.702049e-006
3.094600000000095e-001	6.703945e-006
3.094700000000095e-001	6.705842e-006
3.094800000000095e-001	6.707739e-006
3.094900000000095e-001	6.709637e-006
3.095000000000095e-001	6.711535e-006
3.095100000000095e-001	6.713433e-006
3.095200000000095e-001	6.715333e-006
3.095300000000095e-001	6.717233e-006
3.095400000000095e-001	6.719133e-006
3.095500000000095e-001	6.721034e-006
3.095600000000096e-001	6.722935e-006
3.095700000000096e-001	6.724837e-006
3.095800000000096e-001	6.726740e-006
3.095900000000096e-001	6.728643e-006
3.096000000000096e-001	6.730546e-006
3.096100000000096e-001	6.732451e-006
3.096200000000096e-001	6.734355e-006
3.096300000000096e-001	6.736261e-006
3.096400000000096e-001	6.738167e-006
3.096500000000096e-001	6.740073e-006
3.096600000000097e-001	6.741980e-006
3.096700000000097e-001	6.743887e-006
3.096800000000097e-001	6.745795e-006
3.096900000000097e-001	6.747703e-006
3.097000000000097e-001	6.749612e-006
3.097100000000097e-001	6.751522e-006
3.097200000000097e-001	6.753432e-006
3.097300000000097e-001	6.755342e-006
3.097400000000097e-001	6.757254e-006
3.097500000000097e-001	6.759165e-006
3.097600000000098e-001	6.761078e-006
3.097700000000098e-001	6.762990e-006
3.097800000000098e-001	6.764903e-006
3.097900000000098e-001	6.766817e-006
3.098000000000098e-001	6.768732e-006
3.098100000000098e-001	6.770647e-006
3.098200000000098e-001	6.772562e-006
3.098300000000098e-001	6.774478e-006
3.098400000000098e-001	6.776395e-006
3.098500000000098e-001	6.778312e-006
3.098600000000099e-001	6.780230e-006
3.098700000000099e-001	6.782148e-006
3.098800000000099e-001	6.784066e-006
3.098900000000099e-001	6.785986e-006
3.099000000000099e-001	6.787906e-006
3.099100000000099e-001	6.789826e-006
3.099200000000099e-001	6.791747e-006
3.099300000000099e-001	6.793668e-006
3.099400000000099e-001	6.795590e-006
3.099500000000099e-001	6.797513e-006
3.099600000000100e-001	6.799436e-006
3.099700000000100e-001	6.801360e-006
3.099800000000100e-001	6.803284e-006
3.099900000000100e-001	6.805209e-006
3.100000000000100e-001	6.807134e-006
3.100100000000100e-001	6.809060e-006
3.100200000000100e-001	6.810986e-006
3.100300000000100e-001	6.812913e-006
3.100400000000100e-001	6.814840e-006
3.100500000000100e-001	6.816768e-006
3.100600000000101e-001	6.818697e-006
3.100700000000101e-001	6.820626e-006
3.100800000000101e-001	6.822555e-006
3.100900000000101e-001	6.824486e-006
3.101000000000101e-001	6.826416e-006
3.101100000000101e-001	6.828348e-006
3.101200000000101e-001	6.830279e-006
3.101300000000101e-001	6.832212e-006
3.101400000000101e-001	6.834145e-006
3.101500000000101e-001	6.836078e-006
3.101600000000102e-001	6.838012e-006
3.101700000000102e-001	6.839947e-006
3.101800000000102e-001	6.841882e-006
3.101900000000102e-001	6.843818e-006
3.102000000000102e-001	6.845753e-006
3.102100000000102e-001	6.847690e-006
3.102200000000102e-001	6.849627e-006
3.102300000000102e-001	6.851566e-006
3.102400000000102e-001	6.853504e-006
3.102500000000102e-001	6.855443e-006
3.102600000000103e-001	6.857382e-006
3.102700000000103e-001	6.859322e-006
3.102800000000103e-001	6.861263e-006
3.102900000000103e-001	6.863204e-006
3.103000000000103e-001	6.865146e-006
3.103100000000103e-001	6.867088e-006
3.103200000000103e-001	6.869031e-006
3.103300000000103e-001	6.870974e-006
3.103400000000103e-001	6.872918e-006
3.103500000000103e-001	6.874862e-006
3.103600000000104e-001	6.876807e-006
3.103700000000104e-001	6.878753e-006
3.103800000000104e-001	6.880698e-006
3.103900000000104e-001	6.882645e-006
3.104000000000104e-001	6.884592e-006
3.104100000000104e-001	6.886540e-006
3.104200000000104e-001	6.888488e-006
3.104300000000104e-001	6.890437e-006
3.104400000000104e-001	6.892386e-006
3.104500000000104e-001	6.894336e-006
3.104600000000105e-001	6.896287e-006
3.104700000000105e-001	6.898238e-006
3.104800000000105e-001	6.900189e-006
3.104900000000105e-001	6.902142e-006
3.105000000000105e-001	6.904094e-006
3.105100000000105e-001	6.906047e-006
3.105200000000105e-001	6.908002e-006
3.105300000000105e-001	6.909956e-006
3.105400000000105e-001	6.911911e-006
3.105500000000105e-001	6.913866e-006
3.105600000000106e-001	6.915822e-006
3.105700000000106e-001	6.917779e-006
3.105800000000106e-001	6.919736e-006
3.105900000000106e-001	6.921694e-006
3.106000000000106e-001	6.923652e-006
3.106100000000106e-001	6.925610e-006
3.106200000000106e-001	6.927570e-006
3.106300000000106e-001	6.929530e-006
3.106400000000106e-001	6.931490e-006
3.106500000000106e-001	6.933451e-006
3.106600000000107e-001	6.935412e-006
3.106700000000107e-001	6.937375e-006
3.106800000000107e-001	6.939337e-006
3.106900000000107e-001	6.941300e-006
3.107000000000107e-001	6.943264e-006
3.107100000000107e-001	6.945229e-006
3.107200000000107e-001	6.947193e-006
3.107300000000107e-001	6.949159e-006
3.107400000000107e-001	6.951125e-006
3.107500000000107e-001	6.953091e-006
3.107600000000108e-001	6.955058e-006
3.107700000000108e-001	6.957026e-006
3.107800000000108e-001	6.958994e-006
3.107900000000108e-001	6.960963e-006
3.108000000000108e-001	6.962932e-006
3.108100000000108e-001	6.964902e-006
3.108200000000108e-001	6.966873e-006
3.108300000000108e-001	6.968844e-006
3.108400000000108e-001	6.970815e-006
3.108500000000108e-001	6.972787e-006
3.108600000000109e-001	6.974760e-006
3.108700000000109e-001	6.976733e-006
3.108800000000109e-001	6.978707e-006
3.108900000000109e-001	6.980681e-006
3.109000000000109e-001	6.982656e-006
3.109100000000109e-001	6.984631e-006
3.109200000000109e-001	6.986608e-006
3.109300000000109e-001	6.988584e-006
3.109400000000109e-001	6.990561e-006
3.109500000000109e-001	6.992539e-006
3.109600000000110e-001	6.994517e-006
3.109700000000110e-001	6.996496e-006
3.109800000000110e-001	6.998475e-006
3.109900000000110e-001	7.000455e-006
3.110000000000110e-001	7.002436e-006
3.110100000000110e-001	7.004417e-006
3.110200000000110e-001	7.006398e-006
3.110300000000110e-001	7.008381e-006
3.110400000000110e-001	7.010363e-006
3.110500000000110e-001	7.012346e-006
3.110600000000111e-001	7.014331e-006
3.110700000000111e-001	7.016315e-006
3.110800000000111e-001	7.018300e-006
3.110900000000111e-001	7.020285e-006
3.111000000000111e-001	7.022271e-006
3.111100000000111e-001	7.024258e-006
3.111200000000111e-001	7.026245e-006
3.111300000000111e-001	7.028233e-006
3.111400000000111e-001	7.030222e-006
3.111500000000111e-001	7.032210e-006
3.111600000000112e-001	7.034200e-006
3.111700000000112e-001	7.036190e-006
3.111800000000112e-001	7.038181e-006
3.111900000000112e-001	7.040172e-006
3.112000000000112e-001	7.042163e-006
3.112100000000112e-001	7.044156e-006
3.112200000000112e-001	7.046149e-006
3.112300000000112e-001	7.048142e-006
3.112400000000112e-001	7.050136e-006
3.112500000000112e-001	7.052131e-006
3.112600000000113e-001	7.054125e-006
3.112700000000113e-001	7.056121e-006
3.112800000000113e-001	7.058118e-006
3.112900000000113e-001	7.060115e-006
3.113000000000113e-001	7.062112e-006
3.113100000000113e-001	7.064109e-006
3.113200000000113e-001	7.066108e-006
3.113300000000113e-001	7.068107e-006
3.113400000000113e-001	7.070107e-006
3.113500000000113e-001	7.072107e-006
3.113600000000114e-001	7.074108e-006
3.113700000000114e-001	7.076109e-006
3.113800000000114e-001	7.078111e-006
3.113900000000114e-001	7.080113e-006
3.114000000000114e-001	7.082117e-006
3.114100000000114e-001	7.084120e-006
3.114200000000114e-001	7.086124e-006
3.114300000000114e-001	7.088129e-006
3.114400000000114e-001	7.090134e-006
3.114500000000114e-001	7.092140e-006
3.114600000000115e-001	7.094146e-006
3.114700000000115e-001	7.096153e-006
3.114800000000115e-001	7.098161e-006
3.114900000000115e-001	7.100169e-006
3.115000000000115e-001	7.102178e-006
3.115100000000115e-001	7.104187e-006
3.115200000000115e-001	7.106197e-006
3.115300000000115e-001	7.108207e-006
3.115400000000115e-001	7.110218e-006
3.115500000000115e-001	7.112230e-006
3.115600000000116e-001	7.114242e-006
3.115700000000116e-001	7.116254e-006
3.115800000000116e-001	7.118268e-006
3.115900000000116e-001	7.120282e-006
3.116000000000116e-001	7.122296e-006
3.116100000000116e-001	7.124311e-006
3.116200000000116e-001	7.126327e-006
3.116300000000116e-001	7.128343e-006
3.116400000000116e-001	7.130359e-006
3.116500000000116e-001	7.132377e-006
3.116600000000117e-001	7.134394e-006
3.116700000000117e-001	7.136412e-006
3.116800000000117e-001	7.138432e-006
3.116900000000117e-001	7.140451e-006
3.117000000000117e-001	7.142471e-006
3.117100000000117e-001	7.144492e-006
3.117200000000117e-001	7.146513e-006
3.117300000000117e-001	7.148535e-006
3.117400000000117e-001	7.150557e-006
3.117500000000117e-001	7.152580e-006
3.117600000000118e-001	7.154604e-006
3.117700000000118e-001	7.156628e-006
3.117800000000118e-001	7.158652e-006
3.117900000000118e-001	7.160678e-006
3.118000000000118e-001	7.162704e-006
3.118100000000118e-001	7.164730e-006
3.118200000000118e-001	7.166757e-006
3.118300000000118e-001	7.168785e-006
3.118400000000118e-001	7.170813e-006
3.118500000000118e-001	7.172841e-006
3.118600000000119e-001	7.174870e-006
3.118700000000119e-001	7.176900e-006
3.118800000000119e-001	7.178931e-006
3.118900000000119e-001	7.180962e-006
3.119000000000119e-001	7.182993e-006
3.119100000000119e-001	7.185025e-006
3.119200000000119e-001	7.187058e-006
3.119300000000119e-001	7.189091e-006
3.119400000000119e-001	7.191125e-006
3.119500000000119e-001	7.193159e-006
3.119600000000120e-001	7.195194e-006
3.119700000000120e-001	7.197230e-006
3.119800000000120e-001	7.199266e-006
3.119900000000120e-001	7.201303e-006
3.120000000000120e-001	7.203340e-006
3.120100000000120e-001	7.205378e-006
3.120200000000120e-001	7.207417e-006
3.120300000000120e-001	7.209456e-006
3.120400000000120e-001	7.211495e-006
3.120500000000120e-001	7.213535e-006
3.120600000000121e-001	7.215576e-006
3.120700000000121e-001	7.217618e-006
3.120800000000121e-001	7.219659e-006
3.120900000000121e-001	7.221702e-006
3.121000000000121e-001	7.223745e-006
3.121100000000121e-001	7.225789e-006
3.121200000000121e-001	7.227833e-006
3.121300000000121e-001	7.229878e-006
3.121400000000121e-001	7.231923e-006
3.121500000000121e-001	7.233969e-006
